OID_,SOURCE_ID,Red,Green__7062020_,Blue__7062020_,BI__7062020_,GLI__7062020_,NGRDI__7062020_,VARI__7062020_,BGI__7062020_,ExG__7062020_,ExR__7062020_,ExB__7062020_,ExGR__7062020_,MGRVI__7062020_,RGBVI___7062020_,GRRI___7062020_,VEG___7062020_,Red__6302020_,Green__6302020_,Blue__6302020_,BI__6302020_,GLI__6302020_,NGRDI__6302020_,VARI__6302020_,BGI__6302020_,ExG__6302020_,ExR__6302020_,ExB__6302020_,ExGR__6302020_,MGRVI__6302020_,RGBVI__6302020_,GRRI__6302020_,VEG__6302020_,Red__6232020_,Green__6232020_,Blue__6232020_,BI__6232020_,GLI__6232020_,NGRDI__6232020_,VARI__6232020_,BGI__6232020_,ExG__6232020_,ExR__6232020_,ExB__6232020_,ExGR__6232020_,MGRVI__6232020_,RGBVI__6232020_,GRRI__6232020_,VEG__6232020_,Red__6182020_,Green__6182020_,Blue__6182020_,BI__6182020_,GLI__6182020_,NGRDI__6182020_,VARI__6182020_,BGI__6182020_,ExG__6182020_,ExR__6182020_,ExB__6182020_,ExGR__6182020_,MGRVI__6182020_,RGBVI__6182020_,GRRI__6182020_,VEG__6182020_,Elevation_,Moisture__,Yld_Mass_D,Yld_Vol_Dr,X,Y,CLUSTER_ID,IS_SEED
11,11,73.387000000000000,104.989999999999995,64.852999999999994,82.894437850000003,0.206019183000000,0.177169702000000,0.278381664000000,0.617706448000000,71.739999999999995,-0.009243103000000,-0.058363689000000,71.749243100000001,0.343555505000000,0.396871559000000,1.430634854000000,1.490758381000000,63.066000000000003,89.957999999999998,57.323000000000000,71.544131949999993,0.198221808000000,0.175737139000000,0.281000199000000,0.637219591000000,59.527000000000001,-0.007918344000000,-0.046141851000000,59.534918339999997,0.340944699000000,0.382428453000000,1.426410427000000,1.472491539000000,35.591999999999999,54.840000000000003,30.524999999999999,41.657299039999998,0.247802864000000,0.212845011000000,0.321298012000000,0.556619256000000,43.563000000000002,-0.041429599000000,-0.100076887000000,43.604429600000003,0.407240792000000,0.469233059000000,1.540795684000000,1.621642288000000,40.731000000000002,50.127000000000002,32.332000000000001,41.701673479999997,0.156885937000000,0.103414119000000,0.160544032000000,0.645001696000000,27.190999999999999,0.055981817000000,-0.039469113000000,27.135018179999999,0.204639722000000,0.312249795000000,1.230684245000000,1.329058338000000,1157.762694999999894,16.473908900000001,11262.116700000000492,201.109001199999994,-93.537698210000002,44.065414969999999,3,0
12,12,72.100999999999999,103.799999999999997,62.146000000000001,81.312400690000004,0.214578452000000,0.180209322000000,0.278660279000000,0.598709056000000,73.352999999999994,-0.012008553000000,-0.070555815000000,73.365008549999999,0.349082065000000,0.412556990000000,1.439647162000000,1.512669064000000,59.664000000000001,87.201999999999998,53.802000000000000,68.455915020000006,0.211685830000000,0.187504256000000,0.295903894000000,0.616981262000000,60.938000000000002,-0.018300875000000,-0.059198278000000,60.956300880000001,0.362271815000000,0.406329968000000,1.461551354000000,1.512761363000000,36.040999999999997,54.841999999999999,30.934999999999999,41.887042030000003,0.241752519000000,0.206870372000000,0.313621806000000,0.564074979000000,42.707999999999998,-0.035993039000000,-0.094674022000000,42.743993039999999,0.396761209000000,0.459110486000000,1.521655892000000,1.601068478000000,38.997000000000000,48.703000000000003,31.173999999999999,40.268128400000002,0.162522303000000,0.110672748000000,0.171708594000000,0.640083773000000,27.234999999999999,0.049571816000000,-0.042561031000000,27.185428179999999,0.218667161000000,0.322295033000000,1.248890940000000,1.345565959000000,1157.305573000000095,16.478264329999998,11584.379150000000664,206.863677999999993,-93.537698210000002,44.065376370000003,3,0
13,13,68.197999999999993,100.760000000000005,60.536000000000001,78.460504080000007,0.220394000000000,0.192722452000000,0.300326502000000,0.600793966000000,72.786000000000001,-0.023019338000000,-0.069760429000000,72.809019340000006,0.371641419000000,0.421828900000000,1.477462682000000,1.537276212000000,59.060000000000002,86.882000000000005,54.834000000000003,68.418645310000002,0.208129098000000,0.190637376000000,0.305373842000000,0.631131880000000,59.869999999999997,-0.020908874000000,-0.050376539000000,59.890908869999997,0.367904156000000,0.399554528000000,1.471080257000000,1.507903182000000,34.299999999999997,53.267000000000003,30.324999999999999,40.552307429999999,0.244854200000000,0.216599861000000,0.331347612000000,0.569301819000000,41.908999999999999,-0.044506837000000,-0.091711058000000,41.953506840000003,0.413786711000000,0.463498686000000,1.552973761000000,1.617995802000000,35.753999999999998,45.762000000000000,29.210999999999999,37.531283309999999,0.169717999000000,0.122773443000000,0.191339260000000,0.638324374000000,26.559000000000001,0.038776450000000,-0.043951340000000,26.520223550000001,0.241900641000000,0.334467704000000,1.279912737000000,1.369022246000000,1156.653563999999960,16.497314930000002,11519.512699999999313,205.705356599999988,-93.537698210000002,44.065337769999999,3,0
14,14,41.615000000000002,65.242000000000004,37.887000000000000,49.745189240000002,0.242787614000000,0.221108584000000,0.342569233000000,0.580714877000000,50.981999999999999,-0.048229978000000,-0.084288122000000,51.030229980000001,0.421605304000000,0.459414637000000,1.567752012000000,1.617522538000000,51.976999999999997,77.093000000000004,49.106000000000002,60.707875420000001,0.208027610000000,0.194592082000000,0.314091341000000,0.636970931000000,53.103000000000002,-0.024274874000000,-0.046833468000000,53.127274870000001,0.374984954000000,0.399136365000000,1.483213729000000,1.511544931000000,49.960000000000001,73.787999999999997,43.363000000000000,57.216024310000002,0.225210565000000,0.192552607000000,0.296423462000000,0.587670082000000,54.253000000000000,-0.023002675000000,-0.078270132000000,54.276002669999997,0.371337323000000,0.430720943000000,1.476941553000000,1.548259825000000,29.201000000000001,38.343000000000004,24.741000000000000,31.278326530000001,0.174112748000000,0.135348810000000,0.213583160000000,0.645254675000000,22.744000000000000,0.027506095000000,-0.040153871000000,22.716493900000000,0.265827839000000,0.341014083000000,1.313071470000000,1.387579463000000,1155.429382000000032,17.205594540000000,10678.294920000000275,190.683612799999992,-93.539435209999994,44.065646569999998,2,0
15,15,72.075000000000003,103.879999999999995,61.930999999999997,81.284087799999995,0.215802625000000,0.180756443000000,0.278932505000000,0.596178283000000,73.754000000000005,-0.012505990000000,-0.072205174000000,73.766505989999999,0.350074927000000,0.414781321000000,1.441276448000000,1.515947579000000,55.654000000000003,82.659999999999997,52.136000000000003,64.931260609999995,0.210647724000000,0.195251385000000,0.313374643000000,0.630728285000000,57.530000000000001,-0.024911525000000,-0.050772381000000,57.554911529999998,0.376162295000000,0.403841860000000,1.485248140000000,1.517897537000000,34.414000000000001,53.009999999999998,28.608000000000001,40.053302649999999,0.254362821000000,0.212710469000000,0.316172470000000,0.539671760000000,42.997999999999998,-0.041629895000000,-0.111682984000000,43.039629900000001,0.407005663000000,0.481093139000000,1.540361481000000,1.638117763000000,38.515000000000001,47.268999999999998,29.113000000000000,39.009957510000000,0.165941073000000,0.102047002000000,0.154470540000000,0.615900484000000,26.910000000000000,0.057895332000000,-0.056666406000000,26.852104669999999,0.201990557000000,0.331701053000000,1.227288070000000,1.347163514000000,1155.990082000000029,16.499809740000000,11669.579589999999371,208.385116600000003,-93.537698210000002,44.065299170000003,3,0
16,16,68.900999999999996,100.980000000000004,60.345999999999997,78.710329509999994,0.219539442000000,0.188832183000000,0.292865294000000,0.597603486000000,72.712999999999994,-0.019626716000000,-0.071649285000000,72.732626719999999,0.364661417000000,0.420697979000000,1.465581051000000,1.531732737000000,49.805999999999997,75.744000000000000,47.899999999999999,59.195160760000000,0.215823816000000,0.206594982000000,0.334037347000000,0.632393325000000,53.781999999999996,-0.034682041000000,-0.050066302000000,53.816682040000003,0.396276302000000,0.412594302000000,1.520780629000000,1.540670050000000,34.173999999999999,53.542000000000002,29.797999999999998,40.507319680000002,0.252034421000000,0.220803502000000,0.334403812000000,0.556535057000000,43.112000000000002,-0.048491244000000,-0.100624606000000,43.160491239999999,0.421077703000000,0.475778409000000,1.566746649000000,1.639891714000000,36.551000000000002,46.411999999999999,29.068000000000001,38.013146710000001,0.171702126000000,0.118860215000000,0.182966880000000,0.626303542000000,27.204999999999998,0.042482884000000,-0.051028733000000,27.162517120000000,0.234408761000000,0.339373949000000,1.269787420000000,1.370437486000000,1155.290314000000080,16.462675569999998,12157.656250000000000,217.100753800000007,-93.537698210000002,44.065260570000000,3,0
17,17,70.742000000000004,102.530000000000001,62.816000000000003,80.545393660000002,0.211158296000000,0.183457223000000,0.287788803000000,0.612659709000000,71.501999999999995,-0.014787706000000,-0.061788825000000,71.516787710000003,0.354967465000000,0.405764812000000,1.449351163000000,1.507852197000000,44.948000000000000,70.445999999999998,43.524999999999999,54.397877549999997,0.228539664000000,0.220964695000000,0.354784399000000,0.617849133000000,52.418999999999997,-0.047312153000000,-0.059848099000000,52.466312150000000,0.421356492000000,0.434495873000000,1.567277743000000,1.584158042000000,33.686999999999998,52.718000000000004,29.378000000000000,39.904337179999999,0.251458448000000,0.220253458000000,0.333719116000000,0.557266968000000,42.371000000000002,-0.047988047000000,-0.100090687000000,42.418988050000003,0.420125940000000,0.474822184000000,1.564936029000000,1.637910420000000,34.944000000000003,45.640000000000001,29.091000000000001,37.194887719999997,0.175417700000000,0.132731063000000,0.207717554000000,0.637401402000000,27.245000000000001,0.029921131000000,-0.044792341000000,27.215078869999999,0.260866305000000,0.344065546000000,1.306089744000000,1.388303664000000,1154.617126000000098,16.415953640000001,12618.348389999999199,225.327392599999996,-93.537698210000002,44.065221970000003,3,0
18,18,70.504999999999995,102.629999999999995,62.340000000000003,80.395164710000003,0.214179027000000,0.185548849000000,0.289949907000000,0.607424730000000,72.415000000000006,-0.016659943000000,-0.065204374000000,72.431659940000003,0.358746635000000,0.411143726000000,1.455641444000000,1.516541505000000,45.167999999999999,68.915000000000006,42.526000000000003,53.534680739999999,0.222308934000000,0.208155466000000,0.331861313000000,0.617079010000000,50.136000000000003,-0.036267392000000,-0.059885447000000,50.172267390000002,0.399021835000000,0.424051577000000,1.525748317000000,1.556680970000000,35.601999999999997,53.752000000000002,29.840000000000000,41.017091999999998,0.243208863000000,0.203124650000000,0.304970259000000,0.555142134000000,42.061999999999998,-0.032796953000000,-0.100474856000000,42.094796950000003,0.390151785000000,0.462317741000000,1.509802820000000,1.601228087000000,36.368000000000002,46.558999999999997,29.471000000000000,38.117851219999999,0.171612449000000,0.122891218000000,0.190642772000000,0.632981808000000,27.279000000000000,0.038756917000000,-0.047150305000000,27.240243079999999,0.242125791000000,0.338300666000000,1.280218874000000,1.373078286000000,1154.195067999999992,16.371092800000000,12705.842290000000503,226.889770499999997,-93.537698210000002,44.065183370000000,3,0
19,19,69.641999999999996,101.500000000000000,61.856000000000002,79.537041479999999,0.213759126000000,0.186149513000000,0.291510349000000,0.609418719000000,71.501999999999995,-0.017172680000000,-0.063955914000000,71.519172679999997,0.359830316000000,0.410298697000000,1.457453835000000,1.516145141000000,49.999000000000002,75.338999999999999,47.820000000000000,59.055390160000002,0.212714842000000,0.202173323000000,0.326891819000000,0.634731016000000,52.859000000000002,-0.030841197000000,-0.048458633000000,52.889841199999999,0.388468370000000,0.407220342000000,1.506810136000000,1.529335130000000,33.447000000000003,52.863000000000000,29.286999999999999,39.878678290000003,0.255205984000000,0.224956552000000,0.340494187000000,0.554016987000000,42.991999999999997,-0.052226269000000,-0.102608199000000,43.044226270000003,0.428241738000000,0.480897212000000,1.580500493000000,1.651972586000000,33.206000000000003,43.893999999999998,27.891999999999999,35.624361219999997,0.179264672000000,0.138625162000000,0.217200455000000,0.635439923000000,26.690000000000001,0.024710454000000,-0.046148278000000,26.665289550000001,0.272022878000000,0.350700607000000,1.321869542000000,1.400905969000000,1153.618073000000095,16.380446910000000,12528.534419999999955,223.723564100000004,-93.537698210000002,44.065144770000003,3,0
20,20,68.625000000000000,100.180000000000007,60.957000000000001,78.445690069999998,0.214516491000000,0.186931667000000,0.292587716000000,0.608474745000000,70.778000000000006,-0.017866314000000,-0.064589445000000,70.795866309999994,0.361240350000000,0.411616377000000,1.459817851000000,1.518568689000000,54.575000000000003,81.388999999999996,50.911000000000001,63.756123539999997,0.213565741000000,0.197213968000000,0.315262248000000,0.625526791000000,57.292000000000002,-0.026670234000000,-0.054119599000000,57.318670230000002,0.379661625000000,0.409002436000000,1.491323866000000,1.526239232000000,34.542000000000002,53.378999999999998,30.160000000000000,40.628778820000001,0.245281698000000,0.214249155000000,0.326119700000000,0.565016205000000,42.055999999999997,-0.042514884000000,-0.094469051000000,42.098514880000003,0.409692327000000,0.464529027000000,1.545336113000000,1.616746871000000,32.698999999999998,43.795999999999999,27.923999999999999,35.435688190000000,0.181958641000000,0.145068305000000,0.228469663000000,0.637592474000000,26.969000000000001,0.018986966000000,-0.045033950000000,26.950013030000001,0.284156588000000,0.354977071000000,1.339368176000000,1.411657709000000,1152.998779000000013,16.386171820000001,12148.697270000000572,216.940769200000005,-93.537698210000002,44.065106170000000,3,0
21,21,68.882999999999996,99.364999999999995,60.357999999999997,78.019995469999998,0.211875440000000,0.181173030000000,0.282528501000000,0.607437226000000,69.489000000000004,-0.012811562000000,-0.065019291000000,69.501811559999993,0.350830517000000,0.407365509000000,1.442518473000000,1.507398210000000,57.518000000000001,83.912000000000006,53.289000000000001,66.305509040000004,0.204632650000000,0.186622357000000,0.299452014000000,0.635058156000000,57.017000000000003,-0.017393269000000,-0.047799136000000,57.034393270000002,0.360682886000000,0.393432499000000,1.458882437000000,1.496458380000000,33.332999999999998,51.722000000000001,28.907000000000000,39.250769939999998,0.248690278000000,0.216201282000000,0.327509439000000,0.558891768000000,41.204000000000001,-0.044363911000000,-0.098736421000000,41.248363910000002,0.413093343000000,0.470387159000000,1.551675517000000,1.627061906000000,32.895000000000003,43.451999999999998,27.696999999999999,35.295330839999998,0.178391278000000,0.138276553000000,0.216998972000000,0.637415999000000,26.312000000000001,0.024999039000000,-0.044944447000000,26.287000960000000,0.271364507000000,0.349026246000000,1.320930233000000,1.398794881000000,1152.425719999999956,16.359599589999998,11927.256349999999657,212.986473100000012,-93.537698210000002,44.065067569999997,3,0
22,22,70.507999999999996,101.180000000000007,63.034999999999997,79.962869900000001,0.204871644000000,0.178649644000000,0.282293172000000,0.622998616000000,68.816999999999993,-0.010517930000000,-0.055090468000000,68.827517929999999,0.346248525000000,0.394563017000000,1.435014466000000,1.489563219000000,59.393000000000001,86.370999999999995,55.421999999999997,68.456984480000003,0.201445279000000,0.185079992000000,0.298620797000000,0.641673710000000,57.927000000000000,-0.016009066000000,-0.043642202000000,57.943009070000002,0.357900253000000,0.387687391000000,1.454228613000000,1.488128236000000,32.517000000000003,51.203000000000003,28.547000000000001,38.704150110000000,0.252902673000000,0.223196369000000,0.338680152000000,0.557525926000000,41.341999999999999,-0.050586548000000,-0.100093527000000,41.392586549999997,0.425210203000000,0.477036517000000,1.574653258000000,1.644432626000000,31.617000000000001,42.487000000000002,27.175999999999998,34.367207399999998,0.182107160000000,0.146685739000000,0.231631435000000,0.639630946000000,26.181000000000001,0.017543444000000,-0.043844787000000,26.163456560000000,0.287192051000000,0.355026523000000,1.343802385000000,1.413270209000000,1151.811339999999973,16.326880460000002,11943.496090000000549,213.276447300000001,-93.537698210000002,44.065028970000000,3,0
23,23,67.909999999999997,99.245000000000005,61.759999999999998,78.050487349999997,0.209714773000000,0.187460740000000,0.297310119000000,0.622298353000000,68.819999999999993,-0.018220737000000,-0.055832951000000,68.838220739999997,0.362193448000000,0.402703831000000,1.461419526000000,1.508354111000000,58.901000000000003,86.013000000000005,55.456000000000003,68.173631040000004,0.201370193000000,0.187090274000000,0.303069597000000,0.644739749000000,57.668999999999997,-0.017725208000000,-0.041795678000000,57.686725209999999,0.361526132000000,0.387431590000000,1.460297788000000,1.489901000000000,32.258000000000003,51.424999999999997,29.181999999999999,38.887437190000000,0.252054294000000,0.229042936000000,0.351681621000000,0.567467185000000,41.409999999999997,-0.055498162000000,-0.093653480000000,41.465498160000003,0.435252249000000,0.474967363000000,1.594178188000000,1.648275551000000,30.789000000000001,41.994000000000000,26.829000000000001,33.819391860000003,0.186220923000000,0.153950785000000,0.243830787000000,0.638876982000000,26.370000000000001,0.011149259000000,-0.044506686000000,26.358850740000001,0.300772996000000,0.362017997000000,1.363928676000000,1.427914146000000,1151.213195999999925,16.313090800000001,12155.728520000000572,217.066307099999989,-93.537698210000002,44.064990369999997,3,0
24,24,65.655000000000001,96.959999999999994,58.755000000000003,75.639431189999996,0.218358307000000,0.192509916000000,0.301415367000000,0.605971535000000,69.510000000000005,-0.022780865000000,-0.066418214000000,69.532780860000003,0.371260879000000,0.418113374000000,1.476810601000000,1.532438491000000,61.859999999999999,90.593999999999994,57.045999999999999,71.386690060000006,0.207541637000000,0.188476524000000,0.301169713000000,0.629688500000000,62.281999999999996,-0.019045346000000,-0.051215274000000,62.301045350000003,0.364021758000000,0.398632593000000,1.464500485000000,1.504547942000000,32.475000000000001,51.197000000000003,28.614000000000001,38.706241660000003,0.252656239000000,0.223754661000000,0.340041411000000,0.558899936000000,41.305000000000000,-0.051048216000000,-0.099187788000000,41.356048219999998,0.426172506000000,0.476539625000000,1.576505004000000,1.644373840000000,29.895000000000000,40.896999999999998,25.664999999999999,32.787029240000003,0.190995530000000,0.155413041000000,0.243800829000000,0.627552143000000,26.234000000000002,0.009911152000000,-0.051484081000000,26.224088850000001,0.303495686000000,0.371055862000000,1.368021408000000,1.439317385000000,1150.704132000000072,16.307682040000000,12485.278319999999439,222.951122300000009,-93.537698210000002,44.064951770000000,3,0
25,25,39.570999999999998,63.003999999999998,34.768000000000001,47.413717710000000,0.257897548000000,0.228447477000000,0.345583789000000,0.551837979000000,51.668999999999997,-0.055369404000000,-0.104328579000000,51.724369400000000,0.434233090000000,0.485229144000000,1.592176089000000,1.662282389000000,44.311000000000000,67.037999999999997,41.055999999999997,52.099754640000000,0.221966524000000,0.204106009000000,0.323318111000000,0.612428772000000,48.709000000000003,-0.032824382000000,-0.062724976000000,48.741824379999997,0.391886323000000,0.423684930000000,1.512897475000000,1.551827434000000,50.043999999999997,73.033000000000001,42.040999999999997,56.585235720000000,0.226667115000000,0.186785508000000,0.283688731000000,0.575643887000000,53.981000000000002,-0.017995615000000,-0.085851331000000,53.998995620000002,0.360976954000000,0.434262081000000,1.459375749000000,1.546565168000000,30.765999999999998,39.947000000000003,25.555000000000000,32.636215010000001,0.173057299000000,0.129834684000000,0.203308384000000,0.639722632000000,23.573000000000000,0.032465617000000,-0.043316575000000,23.540534380000000,0.255364674000000,0.339858009000000,1.298413833000000,1.381183301000000,1154.742522999999892,17.379160400000000,10048.247799999999188,179.432781199999994,-93.539435209999994,44.065607970000002,2,0
26,26,67.358999999999995,99.683000000000007,61.654000000000003,78.049452459999998,0.214243298000000,0.193508219000000,0.306714237000000,0.618500647000000,70.352999999999994,-0.023526428000000,-0.058450519000000,70.376526429999998,0.373047514000000,0.410496199000000,1.479876483000000,1.524137382000000,64.539000000000001,94.269999999999996,60.366000000000000,74.601540150000005,0.203018073000000,0.187212312000000,0.302012332000000,0.640352180000000,63.634999999999998,-0.017864264000000,-0.044519676000000,63.652864260000001,0.361745987000000,0.390436673000000,1.460667193000000,1.493544646000000,31.934999999999999,50.863999999999997,29.350999999999999,38.593919739999997,0.248089121000000,0.228613872000000,0.354157312000000,0.577048600000000,40.442000000000000,-0.054881855000000,-0.087138654000000,40.496881850000001,0.434517966000000,0.468104989000000,1.592735243000000,1.638121265000000,29.945000000000000,41.590000000000003,26.324999999999999,33.263777849999997,0.192972392000000,0.162787447000000,0.257575758000000,0.632964655000000,26.910000000000000,0.003402820000000,-0.048385449000000,26.906597179999999,0.317169968000000,0.373873977000000,1.388879613000000,1.449766066000000,1150.259949000000006,16.334945200000000,12737.001710000000458,227.446182300000004,-93.537698210000002,44.064913169999997,3,0
27,27,70.896000000000001,102.409999999999997,62.356000000000002,80.420398849999998,0.211694550000000,0.181840213000000,0.284037855000000,0.608885851000000,71.567999999999998,-0.013390364000000,-0.064124042000000,71.581390360000000,0.352039923000000,0.406947500000000,1.444510269000000,1.507589881000000,55.219000000000001,79.956000000000003,50.258000000000003,63.161081000000003,0.205114002000000,0.182999815000000,0.291307983000000,0.628570714000000,54.435000000000002,-0.014287640000000,-0.051742678000000,54.449287640000001,0.354139864000000,0.394601103000000,1.447979862000000,1.494089703000000,35.115000000000002,54.024000000000001,30.564000000000000,41.173672400000001,0.243882643000000,0.212129371000000,0.322816901000000,0.565748556000000,42.369000000000000,-0.040625548000000,-0.093852284000000,42.409625550000001,0.405989666000000,0.462276614000000,1.538487826000000,1.611269292000000,37.988000000000000,47.356000000000002,31.143000000000001,39.393592239999997,0.156131174000000,0.109767529000000,0.172838140000000,0.657635780000000,25.581000000000000,0.050024466000000,-0.032242224000000,25.530975529999999,0.216921392000000,0.309293167000000,1.246604191000000,1.331869934000000,1157.022277999999915,17.702334400000002,9590.783691000000545,171.263809199999997,-93.537659610000006,44.065646569999998,3,0
28,28,67.921999999999997,100.870000000000005,60.109000000000002,78.318254289999999,0.223515712000000,0.195198825000000,0.303156887000000,0.595905621000000,73.709000000000003,-0.025247596000000,-0.073033320000000,73.734247600000003,0.376068470000000,0.427286816000000,1.485085834000000,1.546764464000000,58.435000000000002,86.084000000000003,53.323999999999998,67.499514210000001,0.212762435000000,0.191317405000000,0.303185482000000,0.619441476000000,60.408999999999999,-0.021608043000000,-0.057775105000000,60.430608040000003,0.369124004000000,0.407969446000000,1.473158210000000,1.518749856000000,35.875000000000000,54.848999999999997,31.596000000000000,42.006886899999998,0.238343051000000,0.209139809000000,0.320897037000000,0.576054258000000,42.226999999999997,-0.037802485000000,-0.086777305000000,42.264802490000001,0.400750986000000,0.452666062000000,1.528891986000000,1.594942458000000,36.469000000000001,46.182000000000002,30.315999999999999,38.217905670000000,0.160723599000000,0.117518239000000,0.185592816000000,0.656446234000000,25.579000000000001,0.043150655000000,-0.033103473000000,25.535849349999999,0.231834717000000,0.317191210000000,1.266335792000000,1.346705964000000,1156.312987999999905,17.604258540000000,9025.480956999999762,161.169120800000002,-93.537659610000006,44.065607970000002,3,0
29,29,68.567999999999998,100.829999999999998,61.954000000000001,78.965303860000006,0.214153687000000,0.190450891000000,0.300268047000000,0.614440147000000,71.138000000000005,-0.020898026000000,-0.060921885000000,71.158898030000003,0.367569470000000,0.410595169000000,1.470511026000000,1.521029526000000,58.097999999999999,85.802000000000007,54.088999999999999,67.485753380000006,0.209368867000000,0.192522585000000,0.308470009000000,0.630393231000000,59.417000000000002,-0.022550748000000,-0.050898787000000,59.439550750000002,0.371283565000000,0.401689010000000,1.476849461000000,1.512434660000000,35.685000000000002,54.613999999999997,31.396000000000001,41.800386910000000,0.239051892000000,0.209625799000000,0.321358844000000,0.574870912000000,42.146999999999998,-0.038251366000000,-0.087592752000000,42.185251370000003,0.401603926000000,0.453886828000000,1.530446967000000,1.597117523000000,34.783000000000001,44.729999999999997,28.692000000000000,36.669064400000003,0.169908785000000,0.125099040000000,0.195726176000000,0.641448692000000,25.984999999999999,0.036654498000000,-0.042153320000000,25.948345499999999,0.246342872000000,0.334397155000000,1.285973033000000,1.371111366000000,1155.695312999999942,17.856029509999999,9427.873535000000629,168.354698200000001,-93.537659610000006,44.065569369999999,3,0
30,30,64.878000000000000,97.355000000000004,58.173000000000002,75.434847910000002,0.225512256000000,0.200187385000000,0.312098789000000,0.597534795000000,71.659000000000006,-0.029608087000000,-0.072197672000000,71.688608090000002,0.384947983000000,0.430409462000000,1.500585715000000,1.556098246000000,52.045000000000002,78.188999999999993,49.011000000000003,61.167202179999997,0.214897799000000,0.200746349000000,0.321879271000000,0.626827303000000,55.322000000000003,-0.029713521000000,-0.053410695000000,55.351713519999997,0.385939677000000,0.411198062000000,1.502334518000000,1.532685682000000,35.863999999999997,54.716000000000001,31.120999999999999,41.827358640000000,0.240606064000000,0.208125414000000,0.317058814000000,0.568773302000000,42.447000000000003,-0.037028455000000,-0.091590044000000,42.484028449999997,0.398969011000000,0.456869457000000,1.525652465000000,1.599448057000000,34.430000000000000,44.356999999999999,28.274000000000001,36.296865910000001,0.171776143000000,0.125997944000000,0.196523667000000,0.637419122000000,26.010000000000002,0.035914105000000,-0.044585797000000,25.974085890000001,0.248057850000000,0.338001969000000,1.288324136000000,1.375666673000000,1156.019225999999890,17.933208470000000,9923.223632999999609,177.200218199999995,-93.537659610000006,44.065530770000002,3,0
31,31,68.564999999999998,99.896000000000001,60.185000000000002,78.108053929999997,0.216234150000000,0.185983699000000,0.289362370000000,0.602476576000000,71.042000000000002,-0.017078803000000,-0.068389563000000,71.059078799999995,0.359531236000000,0.414909344000000,1.456953256000000,1.521591775000000,51.759000000000000,76.052999999999997,47.348999999999997,59.735474359999998,0.210967542000000,0.190076049000000,0.301927594000000,0.622578991000000,52.997999999999998,-0.020497714000000,-0.055745286000000,53.018497709999998,0.366896529000000,0.404785017000000,1.469367646000000,1.513593555000000,38.058999999999997,56.110999999999997,30.539000000000001,42.932358899999997,0.241256498000000,0.191695869000000,0.283698197000000,0.544260484000000,43.624000000000002,-0.022679999000000,-0.107100530000000,43.646680000000003,0.369802493000000,0.460748269000000,1.474316193000000,1.586449633000000,40.945999999999998,50.738000000000000,32.392000000000003,42.032373329999999,0.160959649000000,0.106801623000000,0.165148755000000,0.638416966000000,28.138000000000002,0.053083594000000,-0.043434669000000,28.084916410000002,0.211194241000000,0.319950834000000,1.239144239000000,1.339715279000000,1156.548156999999946,17.598501209999998,9355.849120999999286,167.068511999999998,-93.537659610000006,44.065492169999999,3,0
32,32,68.304000000000002,100.510000000000005,60.670999999999999,78.419102170000002,0.218321490000000,0.190778016000000,0.297809382000000,0.603631479000000,72.045000000000002,-0.021284180000000,-0.067850186000000,72.066284179999997,0.368156515000000,0.418226115000000,1.471509721000000,1.530738394000000,55.430999999999997,81.950999999999993,51.374000000000002,64.363162439999996,0.210918077000000,0.193038389000000,0.308343410000000,0.626886798000000,57.097000000000001,-0.023032910000000,-0.053123609000000,57.120032909999999,0.372206927000000,0.404473464000000,1.478432646000000,1.516329735000000,37.198000000000000,56.478999999999999,31.702999999999999,43.122495499999999,0.242259113000000,0.205824268000000,0.311114338000000,0.561323678000000,44.057000000000002,-0.035107673000000,-0.096465146000000,44.092107669999997,0.394918362000000,0.460176934000000,1.518334319000000,1.601341696000000,38.174999999999997,48.276000000000003,30.899000000000001,39.760327810000000,0.165903904000000,0.116840754000000,0.181829637000000,0.640048886000000,27.478000000000002,0.044047720000000,-0.042755859000000,27.433952280000000,0.230534308000000,0.327907821000000,1.264597250000000,1.356854133000000,1156.432616999999937,17.124186519999999,9736.155762000000323,173.859703099999990,-93.537659610000006,44.065453570000003,3,0
33,33,70.129999999999995,101.469999999999999,62.118000000000002,79.735027279999997,0.210902538000000,0.182634033000000,0.286257102000000,0.612180940000000,70.691999999999993,-0.014068236000000,-0.062061116000000,70.706068239999993,0.353477748000000,0.405379770000000,1.446884358000000,1.506532081000000,61.716999999999999,88.855000000000004,56.784999999999997,70.542505719999994,0.199883867000000,0.180232713000000,0.289357800000000,0.639074897000000,59.207999999999998,-0.011821159000000,-0.045120252000000,59.219821160000002,0.349124523000000,0.385147721000000,1.439716772000000,1.480205678000000,37.405999999999999,56.518000000000001,32.283000000000001,43.342378220000001,0.237225339000000,0.203483668000000,0.310053374000000,0.571198556000000,43.347000000000001,-0.032879317000000,-0.089708178000000,43.379879320000001,0.390786581000000,0.451333169000000,1.510934075000000,1.586889382000000,40.106000000000002,49.728000000000002,32.241000000000000,41.315240529999997,0.157791191000000,0.107108667000000,0.167068915000000,0.648347008000000,27.109000000000002,0.052593897000000,-0.037604751000000,27.056406100000000,0.211787650000000,0.313286747000000,1.239914227000000,1.333399614000000,1156.483154000000013,16.974801060000001,10981.958010000000286,196.106170700000007,-93.537659610000006,44.065414969999999,4,0
